% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3 +2.215044087e+05 +2.215044087e+05 +2.214930187e+05 +2.214930187e+05 -2.6547e+00 -1.8424e+00 +2.1385e+00 -1.0116e+00 +6.0943e-01 -4.1398e+00 -2.1116e+00 +1.0441e+00 -6.6042e-01 +4.8365e+00 -3.2473e+00 -8.3500e-01 -4.6280e+00 -4.5119e+00 -2.1965e+00 +2.9093e+00 -6.1147e-02 +3.2380e+00 -1.9851e+00 -1.6544e+00
8 +1.560389243e+05 +1.560389243e+05 +1.560275343e+05 +1.560275343e+05 +3.3836e+00 +9.2798e-01 +4.2615e+00 +2.5395e+00 -8.0195e-01 +3.9434e+00 -3.4247e+00 +1.1454e+00 -1.9178e+00 +3.3629e+00 +4.0596e+00 -4.9808e+00 +1.1666e+00 -7.7889e-01 -2.1006e+00 -4.5314e+00 +2.1227e+00 -1.5778e+00 -3.2947e+00 +2.4882e+00
107 +8.963723347e+04 +8.963723347e+04 +8.962584347e+04 +8.962584347e+04 -9.0308e-01 -3.6350e+00 -1.0992e+00 +4.2753e+00 +4.3609e-01 +5.5783e-01 +1.0122e+00 -3.1309e+00 +3.7741e+00 -1.0412e+00 +3.9999e-02 +1.8802e+00 -2.9902e+00 -2.0102e+00 +1.9928e-01 -4.1122e+00 +1.0956e+00 -3.9262e+00 +1.7872e-01 -4.7290e-04
115 +4.436938832e+04 +4.436938832e+04 +4.435799832e+04 +4.435799832e+04 -4.3890e-01 -1.4546e+00 -1.8842e+00 -1.9951e+00 +8.1103e-01 +4.7186e+00 +6.1404e-01 -1.3359e+00 +2.3759e+00 +1.7673e+00 +1.6215e+00 -1.9816e+00 -2.0446e+00 -2.2272e+00 +2.0685e+00 -2.6512e+00 +1.5966e-01 -1.4565e+00 +2.3878e+00 -3.0848e-01
401 +3.205993165e+04 +3.205993165e+04 +3.204854165e+04 +3.204854165e+04 -4.3890e-01 -1.4299e+00 -1.8842e+00 -1.6794e+00 +8.9176e-01 +5.5305e-01 +6.1404e-01 -1.3359e+00 +2.3759e+00 +1.7673e+00 +1.0729e+00 -1.9816e+00 -1.5536e+00 -5.5154e+00 +2.0685e+00 -2.6512e+00 -1.6392e+00 -1.3277e+00 +2.3878e+00 -3.0848e-01
411 +2.503085269e+04 +2.503085269e+04 +2.501946269e+04 +2.501946269e+04 +2.5098e+00 +6.7283e-01 -1.3328e+00 +1.7042e+00 -3.3771e-01 +1.6396e+00 -2.0417e+00 +4.7244e-01 -9.4609e-01 -9.1429e-01 +1.3231e+00 +1.9091e+00 -1.2724e-01 -8.4440e-01 -7.5613e-01 -7.6411e-01 +1.5885e+00 -3.5895e+00 +2.2969e-01 +1.4754e+00
769 +1.460468395e+04 +1.460468395e+04 +1.459329395e+04 +1.459329395e+04 -1.2783e+00 +1.5531e+00 +1.3677e+00 +8.0345e-03 -2.4531e-01 +1.3999e+00 +2.6604e-01 -2.8642e+00 -1.0255e-01 +1.0535e-01 +6.5711e-01 +2.3185e+00 +8.6988e-01 -1.1436e+00 +9.6233e-01 +1.7361e+00 +6.6865e-01 +2.5437e-01 -1.2243e+00 -4.2988e-01
1003 +6.845920266e+03 +6.845920266e+03 +6.834530266e+03 +6.834530266e+03 +1.3523e+00 -6.6273e-01 -1.1363e+00 +6.0585e-01 +3.9751e-01 -3.1835e-01 -1.0693e+00 -2.6973e-01 -9.4609e-01 +5.8296e-01 -1.0225e+00 +8.1007e-01 -2.3507e-01 +4.7829e-01 -1.6176e+00 -8.3945e-01 +9.7537e-01 -5.2436e-01 +1.1848e+00 +1.2534e+00
1205 +5.471171932e+03 +5.471171932e+03 +5.459781932e+03 +5.459781932e+03 -1.5630e+00 +7.0058e-01 -5.9777e-01 -1.6794e+00 +8.9176e-01 +6.9593e-01 -1.4035e+00 -1.3359e+00 +1.3690e-01 -2.9829e-01 +2.7976e-01 -1.9816e+00 -1.1124e+00 +6.0070e-01 +1.3620e+00 +4.3010e-01 +1.1687e+00 -2.0916e+00 -1.2172e+00 +3.4424e-01
1613 +1.927942501e+03 +1.927942501e+03 +1.916552501e+03 +1.916552501e+03 +5.2158e-01 +3.1662e-02 -1.3974e-01 -2.0685e-01 -1.0530e-01 -7.1507e-01 -4.4183e-01 -2.2266e-01 -6.7390e-01 -9.5669e-01 +8.4076e-01 -4.8787e-01 -6.2909e-01 -1.4144e+00 -1.0859e+00 -8.9017e-01 +1.4551e+00 -4.7484e-01 -3.3678e-01 +1.1372e+00
2202 +1.476130172e+03 +1.476130172e+03 +1.464740172e+03 +1.464740172e+03 +5.2158e-01 +3.1662e-02 -8.1094e-01 -9.4957e-01 -6.0506e-01 -7.1507e-01 -4.4183e-01 +8.0768e-01 -6.7390e-01 -1.4492e-01 +8.9944e-01 -3.0395e-02 -7.1425e-01 -1.3538e+00 +1.7243e-01 +3.7755e-01 +9.3827e-01 +8.6817e-01 +5.4374e-02 +8.3036e-02
2301 +9.245071362e+02 +9.245071362e+02 +9.131171362e+02 +9.131171362e+02 +5.9037e-01 +7.6010e-01 +1.3616e-01 +7.7394e-01 -5.3327e-01 +1.1854e+00 -2.0244e+00 +7.0477e-02 +4.0957e-01 -9.3439e-01 +7.2120e-01 -3.2775e-01 -7.2937e-01 +4.5368e-01 +7.8930e-01 +8.3398e-02 +7.6760e-01 -3.9337e-01 +3.1619e-01 -8.0326e-01
2855 +5.789353730e+02 +5.789353730e+02 +5.675453730e+02 +5.675453730e+02 -2.3141e-01 +8.9438e-01 +3.2760e-01 +3.8350e-01 +9.6811e-02 +6.5278e-01 -8.8798e-01 +6.1355e-02 +3.0966e-01 -5.5350e-01 +4.4447e-01 +8.2797e-01 +1.6861e-01 -8.9202e-01 -2.9580e-01 -8.6378e-01 +4.2179e-01 -4.7275e-01 +2.9354e-01 +5.0686e-01
3204 +3.580419428e+02 +3.580419428e+02 +3.466519428e+02 +3.466519428e+02 -1.0509e+00 +5.1736e-01 -1.3266e-01 +4.5431e-01 +5.2572e-01 -6.2722e-02 -2.8062e-01 -3.9455e-01 -6.2875e-01 -7.2330e-01 -3.3863e-01 -1.3339e-01 -2.8454e-01 -4.4430e-01 +5.9030e-01 -1.0079e+00 -9.1980e-02 -2.2099e-01 +3.6430e-01 -1.0580e+00
4026 +2.386281499e+02 +2.386281499e+02 +2.272381499e+02 +2.272381499e+02 -8.0909e-01 +1.4977e-01 -4.2991e-01 +2.4988e-01 +1.0351e-01 +4.3596e-01 -9.5242e-01 -1.9659e-01 +7.0632e-02 -4.6927e-01 -2.5108e-01 +9.4851e-02 -1.6599e-01 -1.3691e-01 +8.2009e-01 -7.3194e-01 +7.4015e-02 -7.3521e-01 +3.5372e-02 -8.5390e-01
4201 +1.569190757e+02 +1.569190757e+02 +1.455290757e+02 +1.455290757e+02 -6.4414e-01 -8.1482e-02 +8.2133e-02 +8.6672e-01 -6.5933e-01 +8.0574e-02 -1.0939e+00 +4.6548e-03 +1.7817e-01 +7.1265e-02 +1.7879e-01 +2.1713e-01 -3.8327e-01 -6.6354e-01 +6.1522e-01 -5.6901e-01 -1.9493e-01 -5.8164e-01 +2.2176e-01 -6.0333e-01
5103 +8.965080867e+01 +8.965080867e+01 +7.826080867e+01 +7.826080867e+01 -2.9476e-01 -3.8033e-01 +1.7857e-01 +2.1781e-01 -4.4498e-02 -1.4809e-01 -1.0616e+00 -8.9315e-02 +1.0115e-01 +2.9560e-02 -6.8994e-02 -1.0839e-01 -3.5551e-01 -7.0758e-01 +3.7008e-01 -8.5087e-02 +1.5638e-01 -7.6667e-01 +2.0553e-01 -5.7223e-01
6105 +5.932525232e+01 +5.932525232e+01 +4.793525232e+01 +4.793525232e+01 -5.6776e-01 -5.2496e-02 -6.7028e-02 +4.1379e-01 -4.4498e-02 -1.4809e-01 -1.0928e+00 -1.9266e-01 +5.0092e-01 -4.5732e-02 +1.4116e-01 +8.9110e-02 -3.6053e-01 -5.2051e-01 +4.7170e-01 -8.5087e-02 +2.8483e-01 -7.6667e-01 +2.4495e-01 -4.3438e-01
6907 +3.724796832e+01 +3.724796832e+01 +2.585796832e+01 +2.585796832e+01 -3.2062e-01 +1.2002e-01 +2.7512e-02 +4.4200e-01 -7.1342e-02 -1.7284e-01 -1.2790e+00 -5.3957e-01 +5.8005e-01 -1.5990e-02 +3.4800e-01 +9.2641e-02 -6.4951e-01 -4.9555e-01 +6.2151e-01 -1.6832e-01 +1.3357e-01 -7.0976e-01 +1.6105e-01 -4.5872e-01
7910 +2.504865281e+01 +2.504865281e+01 +1.365865281e+01 +1.365865281e+01 -3.7930e-01 -3.2096e-02 -9.8879e-02 +2.9298e-01 -5.7847e-02 -4.2805e-03 -1.3782e+00 -4.7456e-01 +3.7007e-01 +9.6343e-02 +2.7657e-01 +4.9344e-02 -6.1213e-01 -4.4171e-01 +6.9802e-01 +3.6974e-02 +1.2287e-01 -7.0418e-01 +2.0308e-01 -3.2997e-01
34033 +1.582614538e+01 +1.582614538e+01 +4.436145376e+00 +4.436145376e+00 -1.7906e-01 -1.7128e-01 +1.7743e-01 +1.3944e-01 +5.1853e-02 -2.0805e-02 -8.4654e-01 -6.3706e-01 +9.0384e-01 +6.0490e-01 +2.8817e-01 -3.0009e-01 -4.7202e-01 -1.7640e-01 +7.8541e-01 +1.3921e-01 +3.7553e-01 -5.9373e-01 -2.5410e-03 +3.0964e-03
57502 +9.998552230e+00 +9.998552230e+00 -1.391447770e+00 -1.391447770e+00 +2.3235e-01 -5.2742e-01 +1.7208e-01 -3.4757e-01 -2.4579e-01 +8.9863e-01 +7.1153e-02 +2.0554e-01 +1.2015e+00 +4.2960e-01 -1.5194e-01 -1.8359e-01 +1.0291e-01 -8.4987e-02 +5.5866e-01 -9.2842e-02 +5.2449e-01 -2.6981e-01 +9.8645e-02 -4.2750e-01
69208 +6.271015943e+00 +6.271015943e+00 -5.118984057e+00 -5.118984057e+00 +6.5113e-02 -4.5459e-01 -1.6316e-02 -1.8846e-01 -1.6745e-01 +1.0877e+00 +7.3018e-01 -3.9092e-02 +8.5719e-01 +6.0173e-01 -4.2694e-01 +2.2002e-03 +2.1537e-01 +8.1629e-02 -2.5707e-01 -2.3340e-01 +2.1860e-01 -6.6731e-02 -2.6518e-02 -6.9211e-01
77648 +3.973651686e+00 +3.973651686e+00 -7.416348314e+00 -7.416348314e+00 +7.8214e-02 -5.0793e-01 -7.7370e-02 -1.2353e-01 +5.1797e-02 +8.0915e-01 +1.0592e+00 -1.0213e-01 +4.8792e-01 +5.9356e-01 -3.2412e-01 -9.6165e-02 +4.8845e-01 +5.7761e-02 -3.5956e-01 -1.2702e-01 -9.7323e-02 +3.7544e-01 -1.2854e-01 -7.8161e-01
83121 +2.460356004e+00 +2.460356004e+00 -8.929643996e+00 -8.929643996e+00 +1.8583e-01 -5.1962e-01 -2.4977e-01 -2.7609e-01 +2.5182e-01 +5.2056e-01 +1.1770e+00 +2.4854e-02 +2.4554e-01 +4.9671e-01 -3.4214e-01 -2.3719e-01 +6.4879e-01 +8.3438e-02 -4.8497e-01 -6.2478e-02 -2.4696e-01 +4.8736e-01 -1.7639e-01 -6.4377e-01
85720 +1.573060449e+00 +1.573060449e+00 -9.816939551e+00 -9.816939551e+00 +2.1873e-01 -4.6312e-01 -3.1169e-01 -4.1242e-01 +3.1778e-01 +2.9335e-01 +1.2653e+00 +1.2018e-01 +1.2481e-01 +4.0240e-01 -4.0891e-01 -2.1599e-01 +6.5377e-01 +1.5471e-01 -5.3354e-01 -7.7648e-02 -2.2608e-01 +5.4824e-01 -1.5309e-01 -4.4808e-01
88316 +9.887829534e-01 +9.887829534e-01 -1.040121705e+01 -1.040121705e+01 +2.2434e-01 -4.2231e-01 -2.8927e-01 -4.6320e-01 +3.0678e-01 +2.2035e-01 +1.3125e+00 +1.8876e-01 +4.7005e-02 +3.2500e-01 -4.2522e-01 -1.7213e-01 +6.5187e-01 +1.9151e-01 -5.4069e-01 -8.2819e-02 -2.0966e-01 +5.9523e-01 -1.2908e-01 -3.3673e-01
90528 +6.308072204e-01 +6.308072204e-01 -1.075919278e+01 -1.075919278e+01 +2.3691e-01 -3.5461e-01 -2.4893e-01 -4.9969e-01 +2.8072e-01 +1.7081e-01 +1.3554e+00 +2.4493e-01 -4.0178e-02 +2.5879e-01 -4.3216e-01 -1.4063e-01 +6.4788e-01 +2.3336e-01 -5.6942e-01 -7.5675e-02 -1.8053e-01 +6.1976e-01 -1.1581e-01 -2.1773e-01
92505 +3.923059381e-01 +3.923059381e-01 -1.099769406e+01 -1.099769406e+01 +2.5336e-01 -2.9551e-01 -1.9904e-01 -5.1756e-01 +2.4315e-01 +1.3290e-01 +1.3744e+00 +2.9330e-01 -1.1626e-01 +1.9953e-01 -4.2690e-01 -9.9010e-02 +6.3934e-01 +2.8275e-01 -5.9645e-01 -6.8627e-02 -1.6181e-01 +6.4335e-01 -1.1780e-01 -1.0354e-01
94108 +2.485221958e-01 +2.485221958e-01 -1.114147780e+01 -1.114147780e+01 +2.7335e-01 -2.4111e-01 -1.4833e-01 -5.1488e-01 +2.0204e-01 +1.2034e-01 +1.3906e+00 +3.4194e-01 -1.8738e-01 +1.5168e-01 -4.0807e-01 -7.4168e-02 +6.4616e-01 +3.1938e-01 -6.3361e-01 -6.1672e-02 -1.5269e-01 +6.5730e-01 -1.2534e-01 -1.9159e-02
95705 +1.571124430e-01 +1.571124430e-01 -1.123288756e+01 -1.123288756e+01 +2.9801e-01 -1.8402e-01 -8.7902e-02 -5.1119e-01 +1.5453e-01 +1.1173e-01 +1.4097e+00 +3.8388e-01 -2.5345e-01 +1.0355e-01 -3.9162e-01 -5.0540e-02 +6.4968e-01 +3.6214e-01 -6.6246e-01 -5.5803e-02 -1.3725e-01 +6.8082e-01 -1.3444e-01 +7.2888e-02
98001 +9.952178766e-02 +9.952178766e-02 -1.129047821e+01 -1.129047821e+01 +3.1096e-01 -1.5472e-01 -5.3383e-02 -5.0541e-01 +1.2374e-01 +1.0766e-01 +1.4105e+00 +4.0778e-01 -2.8399e-01 +7.3382e-02 -3.8161e-01 -3.7425e-02 +6.5255e-01 +3.8340e-01 -6.7894e-01 -5.2440e-02 -1.2412e-01 +6.8490e-01 -1.4150e-01 +1.1780e-01
99705 +6.191723398e-02 +6.191723398e-02 -1.132808277e+01 -1.132808277e+01 +3.2620e-01 -1.1811e-01 -1.3994e-02 -4.9509e-01 +8.8870e-02 +1.0248e-01 +1.4114e+00 +4.3970e-01 -3.2834e-01 +3.8748e-02 -3.6320e-01 -2.3673e-02 +6.5801e-01 +4.0866e-01 -6.9710e-01 -4.9189e-02 -1.1474e-01 +6.9403e-01 -1.5324e-01 +1.7184e-01
101201 +3.916879219e-02 +3.916879219e-02 -1.135083121e+01 -1.135083121e+01 +3.4199e-01 -8.6356e-02 +1.9495e-02 -4.8242e-01 +5.9018e-02 +1.0187e-01 +1.4115e+00 +4.6085e-01 -3.5933e-01 +1.4167e-02 -3.4443e-01 -1.4145e-02 +6.6300e-01 +4.3071e-01 -7.1370e-01 -4.3859e-02 -1.0986e-01 +6.9936e-01 -1.6352e-01 +2.1493e-01
102310 +2.466770015e-02 +2.466770015e-02 -1.136533230e+01 -1.136533230e+01 +3.5639e-01 -5.5671e-02 +5.4951e-02 -4.6927e-01 +2.5950e-02 +1.0148e-01 +1.4141e+00 +4.8675e-01 -3.9532e-01 -1.3227e-02 -3.2815e-01 -3.0139e-03 +6.7078e-01 +4.5455e-01 -7.3323e-01 -4.0372e-02 -1.0083e-01 +7.0725e-01 -1.7626e-01 +2.6009e-01
103115 +1.575301248e-02 +1.575301248e-02 -1.137424699e+01 -1.137424699e+01 +3.6269e-01 -4.2262e-02 +6.8808e-02 -4.6417e-01 +1.2784e-02 +1.0145e-01 +1.4159e+00 +4.9505e-01 -4.0813e-01 -2.2394e-02 -3.2208e-01 +2.1200e-03 +6.7366e-01 +4.6467e-01 -7.4098e-01 -3.9192e-02 -9.9298e-02 +7.0885e-01 -1.8034e-01 +2.7735e-01
103596 +9.822458042e-03 +9.822458042e-03 -1.138017754e+01 -1.138017754e+01 +3.7047e-01 -2.5893e-02 +8.6791e-02 -4.5765e-01 -4.1349e-03 +1.0084e-01 +1.4167e+00 +5.0914e-01 -4.2806e-01 -3.6572e-02 -3.1428e-01 +7.6404e-03 +6.7893e-01 +4.7669e-01 -7.5190e-01 -3.7718e-02 -9.6504e-02 +7.1274e-01 -1.8572e-01 +3.0032e-01
104121 +5.703892342e-03 +5.703892342e-03 -1.138429611e+01 -1.138429611e+01 +3.7245e-01 -2.3141e-02 +9.0523e-02 -4.5554e-01 -7.6332e-03 +1.0281e-01 +1.4182e+00 +5.1123e-01 -4.3156e-01 -3.8919e-02 -3.1356e-01 +8.1503e-03 +6.8087e-01 +4.8066e-01 -7.5512e-01 -3.7058e-02 -9.6685e-02 +7.1373e-01 -1.8720e-01 +3.0402e-01
104490 +3.977504037e-03 +3.977504037e-03 -1.138602250e+01 -1.138602250e+01 +3.8174e-01 -3.6552e-03 +1.1212e-01 -4.4694e-01 -2.7464e-02 +1.0144e-01 +1.4196e+00 +5.2603e-01 -4.5297e-01 -5.3876e-02 -3.0290e-01 +1.3902e-02 +6.8649e-01 +4.9546e-01 -7.6628e-01 -3.4655e-02 -9.3105e-02 +7.1744e-01 -1.9400e-01 +3.2949e-01
104901 +2.297136536e-03 +2.297136536e-03 -1.138770286e+01 -1.138770286e+01 +3.8052e-01 -7.3994e-03 +1.0854e-01 -4.4812e-01 -2.3599e-02 +1.0165e-01 +1.4201e+00 +5.2403e-01 -4.4900e-01 -5.0633e-02 -3.0486e-01 +1.2812e-02 +6.8686e-01 +4.9455e-01 -7.6498e-01 -3.5188e-02 -9.4065e-02 +7.1755e-01 -1.9382e-01 +3.2473e-01
105518 +1.561036095e-03 +1.561036095e-03 -1.138843896e+01 -1.138843896e+01 +3.8291e-01 -2.2355e-03 +1.1404e-01 -4.4598e-01 -2.8788e-02 +1.0127e-01 +1.4198e+00 +5.2755e-01 -4.5357e-01 -5.5224e-02 -3.0165e-01 +1.4562e-02 +6.8852e-01 +4.9809e-01 -7.6767e-01 -3.4024e-02 -9.2657e-02 +7.1829e-01 -1.9521e-01 +3.3149e-01
106109 +9.272743593e-04 +9.272743593e-04 -1.138907273e+01 -1.138907273e+01 +3.8399e-01 -6.9548e-05 +1.1676e-01 -4.4475e-01 -3.0837e-02 +1.0129e-01 +1.4200e+00 +5.2907e-01 -4.5655e-01 -5.7563e-02 -3.0031e-01 +1.5634e-02 +6.8874e-01 +5.0008e-01 -7.6868e-01 -3.3349e-02 -9.2332e-02 +7.1911e-01 -1.9653e-01 +3.3431e-01
106515 +6.157244499e-04 +6.157244499e-04 -1.138938428e+01 -1.138938428e+01 +3.8604e-01 +3.1072e-03 +1.2040e-01 -4.4300e-01 -3.4708e-02 +1.0134e-01 +1.4201e+00 +5.3177e-01 -4.5995e-01 -6.0153e-02 -2.9886e-01 +1.6980e-02 +6.8943e-01 +5.0215e-01 -7.7071e-01 -3.2787e-02 -9.1297e-02 +7.1960e-01 -1.9807e-01 +3.3899e-01
107277 +3.950486907e-04 +3.950486907e-04 -1.138960495e+01 -1.138960495e+01 +3.8624e-01 +3.7791e-03 +1.2112e-01 -4.4265e-01 -3.5295e-02 +1.0182e-01 +1.4204e+00 +5.3197e-01 -4.6034e-01 -6.0104e-02 -2.9833e-01 +1.6903e-02 +6.8922e-01 +5.0293e-01 -7.7145e-01 -3.2897e-02 -9.1227e-02 +7.1984e-01 -1.9857e-01 +3.3991e-01
107524 +2.509403306e-04 +2.509403306e-04 -1.138974906e+01 -1.138974906e+01 +3.8833e-01 +7.6117e-03 +1.2553e-01 -4.4070e-01 -3.9543e-02 +1.0163e-01 +1.4204e+00 +5.3540e-01 -4.6506e-01 -6.3826e-02 -2.9631e-01 +1.8216e-02 +6.9019e-01 +5.0599e-01 -7.7369e-01 -3.2542e-02 -9.0590e-02 +7.2078e-01 -1.9997e-01 +3.4588e-01
108214 +1.561464255e-04 +1.561464255e-04 -1.138984385e+01 -1.138984385e+01 +3.8771e-01 +5.9927e-03 +1.2376e-01 -4.4176e-01 -3.7850e-02 +1.0167e-01 +1.4202e+00 +5.3412e-01 -4.6321e-01 -6.2433e-02 -2.9681e-01 +1.7652e-02 +6.8994e-01 +5.0503e-01 -7.7251e-01 -3.2244e-02 -9.1050e-02 +7.2033e-01 -1.9929e-01 +3.4363e-01
108401 +8.750129347e-05 +8.750129347e-05 -1.138991250e+01 -1.138991250e+01 +3.8787e-01 +6.4045e-03 +1.2424e-01 -4.4139e-01 -3.8330e-02 +1.0173e-01 +1.4203e+00 +5.3454e-01 -4.6350e-01 -6.2868e-02 -2.9677e-01 +1.7758e-02 +6.9007e-01 +5.0506e-01 -7.7282e-01 -3.2391e-02 -9.0828e-02 +7.2046e-01 -1.9963e-01 +3.4422e-01
109033 +6.033682893e-05 +6.033682893e-05 -1.138993966e+01 -1.138993966e+01 +3.8774e-01 +5.9751e-03 +1.2379e-01 -4.4159e-01 -3.7973e-02 +1.0174e-01 +1.4203e+00 +5.3425e-01 -4.6318e-01 -6.2423e-02 -2.9692e-01 +1.7569e-02 +6.9005e-01 +5.0489e-01 -7.7262e-01 -3.2379e-02 -9.0902e-02 +7.2040e-01 -1.9948e-01 +3.4379e-01
109613 +3.593400930e-05 +3.593400930e-05 -1.138996407e+01 -1.138996407e+01 +3.8794e-01 +6.0787e-03 +1.2395e-01 -4.4153e-01 -3.8099e-02 +1.0185e-01 +1.4203e+00 +5.3429e-01 -4.6323e-01 -6.2549e-02 -2.9689e-01 +1.7684e-02 +6.8999e-01 +5.0495e-01 -7.7275e-01 -3.2459e-02 -9.0896e-02 +7.2042e-01 -1.9955e-01 +3.4393e-01
110125 +2.417059868e-05 +2.417059868e-05 -1.138997583e+01 -1.138997583e+01 +3.8810e-01 +6.2914e-03 +1.2417e-01 -4.4146e-01 -3.8354e-02 +1.0190e-01 +1.4203e+00 +5.3455e-01 -4.6349e-01 -6.2797e-02 -2.9678e-01 +1.7753e-02 +6.9021e-01 +5.0516e-01 -7.7297e-01 -3.2387e-02 -9.0812e-02 +7.2051e-01 -1.9958e-01 +3.4430e-01
110702 +1.388705685e-05 +1.388705685e-05 -1.138998611e+01 -1.138998611e+01 +3.8796e-01 +5.9572e-03 +1.2382e-01 -4.4159e-01 -3.8090e-02 +1.0194e-01 +1.4204e+00 +5.3432e-01 -4.6316e-01 -6.2584e-02 -2.9695e-01 +1.7698e-02 +6.9009e-01 +5.0487e-01 -7.7273e-01 -3.2403e-02 -9.0903e-02 +7.2045e-01 -1.9947e-01 +3.4387e-01
111064 +9.413556741e-06 +9.413556741e-06 -1.138999059e+01 -1.138999059e+01 +3.8834e-01 +6.6515e-03 +1.2462e-01 -4.4125e-01 -3.8839e-02 +1.0197e-01 +1.4203e+00 +5.3489e-01 -4.6385e-01 -6.3167e-02 -2.9653e-01 +1.7904e-02 +6.9028e-01 +5.0548e-01 -7.7316e-01 -3.2306e-02 -9.0821e-02 +7.2061e-01 -1.9978e-01 +3.4482e-01
111596 +5.011938708e-06 +5.011938708e-06 -1.138999499e+01 -1.138999499e+01 +3.8828e-01 +6.5896e-03 +1.2454e-01 -4.4126e-01 -3.8782e-02 +1.0206e-01 +1.4204e+00 +5.3484e-01 -4.6378e-01 -6.3118e-02 -2.9658e-01 +1.7923e-02 +6.9028e-01 +5.0539e-01 -7.7309e-01 -3.2312e-02 -9.0795e-02 +7.2060e-01 -1.9976e-01 +3.4468e-01
111737 +3.942393983e-06 +3.942393983e-06 -1.138999606e+01 -1.138999606e+01 +3.8825e-01 +6.5223e-03 +1.2447e-01 -4.4132e-01 -3.8696e-02 +1.0206e-01 +1.4204e+00 +5.3476e-01 -4.6367e-01 -6.3029e-02 -2.9658e-01 +1.7853e-02 +6.9026e-01 +5.0538e-01 -7.7306e-01 -3.2309e-02 -9.0807e-02 +7.2061e-01 -1.9973e-01 +3.4460e-01
112516 +1.950792864e-06 +1.950792864e-06 -1.138999805e+01 -1.138999805e+01 +3.8842e-01 +6.7755e-03 +1.2479e-01 -4.4119e-01 -3.8978e-02 +1.0210e-01 +1.4204e+00 +5.3499e-01 -4.6395e-01 -6.3245e-02 -2.9643e-01 +1.7941e-02 +6.9034e-01 +5.0558e-01 -7.7320e-01 -3.2293e-02 -9.0773e-02 +7.2065e-01 -1.9983e-01 +3.4496e-01
112708 +1.462255065e-06 +1.462255065e-06 -1.138999854e+01 -1.138999854e+01 +3.8828e-01 +6.5343e-03 +1.2449e-01 -4.4131e-01 -3.8696e-02 +1.0209e-01 +1.4204e+00 +5.3480e-01 -4.6369e-01 -6.3053e-02 -2.9659e-01 +1.7865e-02 +6.9025e-01 +5.0538e-01 -7.7305e-01 -3.2337e-02 -9.0828e-02 +7.2060e-01 -1.9974e-01 +3.4463e-01
113306 +8.613469706e-07 +8.613469706e-07 -1.138999914e+01 -1.138999914e+01 +3.8825e-01 +6.4436e-03 +1.2440e-01 -4.4136e-01 -3.8601e-02 +1.0211e-01 +1.4204e+00 +5.3474e-01 -4.6361e-01 -6.2975e-02 -2.9663e-01 +1.7855e-02 +6.9023e-01 +5.0532e-01 -7.7299e-01 -3.2352e-02 -9.0840e-02 +7.2059e-01 -1.9969e-01 +3.4450e-01
113673 +6.046758045e-07 +6.046758045e-07 -1.138999940e+01 -1.138999940e+01 +3.8826e-01 +6.4713e-03 +1.2442e-01 -4.4135e-01 -3.8631e-02 +1.0211e-01 +1.4204e+00 +5.3475e-01 -4.6363e-01 -6.2995e-02 -2.9663e-01 +1.7862e-02 +6.9022e-01 +5.0534e-01 -7.7301e-01 -3.2353e-02 -9.0831e-02 +7.2060e-01 -1.9971e-01 +3.4453e-01
114128 +3.899625121e-07 +3.899625121e-07 -1.138999961e+01 -1.138999961e+01 +3.8824e-01 +6.4181e-03 +1.2436e-01 -4.4137e-01 -3.8597e-02 +1.0212e-01 +1.4204e+00 +5.3472e-01 -4.6358e-01 -6.2948e-02 -2.9666e-01 +1.7854e-02 +6.9023e-01 +5.0531e-01 -7.7299e-01 -3.2355e-02 -9.0835e-02 +7.2059e-01 -1.9969e-01 +3.4447e-01
114729 +2.455155688e-07 +2.455155688e-07 -1.138999975e+01 -1.138999975e+01 +3.8827e-01 +6.4759e-03 +1.2444e-01 -4.4135e-01 -3.8664e-02 +1.0212e-01 +1.4204e+00 +5.3477e-01 -4.6364e-01 -6.3002e-02 -2.9663e-01 +1.7876e-02 +6.9024e-01 +5.0536e-01 -7.7303e-01 -3.2354e-02 -9.0822e-02 +7.2061e-01 -1.9971e-01 +3.4455e-01
115304 +1.476763334e-07 +1.476763334e-07 -1.138999985e+01 -1.138999985e+01 +3.8827e-01 +6.4632e-03 +1.2442e-01 -4.4136e-01 -3.8648e-02 +1.0212e-01 +1.4204e+00 +5.3476e-01 -4.6362e-01 -6.2991e-02 -2.9664e-01 +1.7864e-02 +6.9023e-01 +5.0534e-01 -7.7302e-01 -3.2358e-02 -9.0822e-02 +7.2060e-01 -1.9970e-01 +3.4453e-01
115669 +8.574521360e-08 +8.574521360e-08 -1.138999991e+01 -1.138999991e+01 +3.8824e-01 +6.4267e-03 +1.2438e-01 -4.4137e-01 -3.8617e-02 +1.0211e-01 +1.4204e+00 +5.3474e-01 -4.6358e-01 -6.2962e-02 -2.9666e-01 +1.7851e-02 +6.9022e-01 +5.0531e-01 -7.7299e-01 -3.2359e-02 -9.0832e-02 +7.2060e-01 -1.9969e-01 +3.4448e-01
