% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1221 +2.380025910e+03 +2.380025910e+03 +2.994215910e+03 +2.994215910e+03 +2.4029e-01 +2.2077e+00 -4.6668e+00 +2.3328e+00 -3.2447e+00 +2.4825e+00 -9.6518e-01 +9.4612e-01 +1.8279e+00 +2.3299e-01 +1.5347e+00 +2.8741e+00 +1.0999e+00 +2.5865e+00 +4.9464e-01 +2.1761e+00 -2.7152e+00 +2.0901e+00 -1.1016e+00 +1.2022e+00
1403 +1.046003423e+03 +1.046003423e+03 +1.660193423e+03 +1.660193423e+03 +1.7815e+00 +1.0054e-01 -1.9965e+00 -3.5578e+00 -2.0221e+00 +1.7173e+00 -8.8943e-01 +3.1280e-01 +4.7619e-01 -2.2577e+00 +8.8209e-01 +1.7055e+00 +1.7048e+00 +1.7632e+00 -7.7100e-01 +1.7188e+00 -1.9437e+00 +1.8723e+00 -3.8088e-01 +2.8571e+00
1511 +5.487792112e+02 +5.487792112e+02 +1.162969211e+03 +1.162969211e+03 -5.5581e-01 +2.7985e+00 -1.2257e+00 +1.7374e+00 -3.7320e+00 +2.0063e+00 +1.6698e-01 -3.1846e-01 +2.3728e+00 +4.8615e-01 +1.0888e+00 +2.5349e+00 +5.5468e-01 +2.0332e+00 -1.8299e+00 +2.4207e+00 -1.8989e+00 +1.8871e+00 -1.2113e+00 +2.3132e+00
1601 +3.670771004e+02 +3.670771004e+02 +9.812671004e+02 +9.812671004e+02 +2.3264e+00 -5.7619e-01 -3.1277e+00 +1.1057e+00 +1.0934e+00 +1.2105e+00 -2.7316e-01 +4.7710e-01 +6.4147e-01 +5.4895e-01 +2.8956e+00 +2.3347e+00 +4.6068e-01 +1.4614e+00 -1.1596e+00 +9.1324e-01 -1.9130e+00 +9.0101e-01 -1.5946e+00 +1.1392e+00
1686 +8.134648639e+01 +8.134648639e+01 +6.955364864e+02 +6.955364864e+02 -4.5050e-01 -1.1410e+00 +6.7198e-01 -9.0687e-01 -1.2428e+00 -1.2184e+00 +1.9648e+00 +1.3884e+00 +2.4535e+00 -1.0387e+00 +4.1971e-01 +1.4485e+00 +1.5446e+00 +1.1570e-01 -2.1809e+00 +1.7803e-01 -1.9789e+00 +3.6026e-01 -1.1063e+00 +1.0436e+00
1707 +5.921910754e+00 +5.921910754e+00 +6.201119108e+02 +6.201119108e+02 -8.5089e-01 +1.7954e+00 -3.1653e+00 -7.8845e-01 -9.2221e-01 -2.3834e-02 -5.5459e-01 -2.3841e-01 +1.7854e+00 -2.4511e+00 +1.1852e+00 +2.5546e-02 +1.4802e+00 +1.4427e+00 -4.4582e-01 +1.2734e+00 -2.3584e+00 +8.0954e-01 -1.7212e+00 +1.7488e+00
2223 +3.911623703e+00 +3.911623703e+00 +6.181016237e+02 +6.181016237e+02 +1.4277e+00 -1.0145e+00 -3.7459e-01 -7.1360e-01 -5.2046e-01 +2.2819e+00 +5.2725e-01 -4.1237e-01 +5.7038e-01 -1.3429e+00 +3.5878e-01 +1.0184e+00 +2.5309e+00 +9.4123e-01 -8.3375e-01 +5.8870e-01 -1.6540e+00 +1.1402e+00 -2.2669e+00 +7.0916e-01
11303 +2.425522846e+00 +2.425522846e+00 +6.166155228e+02 +6.166155228e+02 -1.1670e+00 -9.7551e-01 -5.1687e-01 -2.6067e+00 -1.0214e+00 +2.3504e+00 +1.9655e+00 -3.9646e-01 +4.3874e-01 -5.2113e-01 +2.4024e+00 +1.4186e-01 +8.3441e-01 +8.0081e-01 -1.4115e+00 +1.1878e+00 -1.9162e+00 +8.1847e-01 -1.2413e+00 +1.5894e+00
29001 +1.573759423e+00 +1.573759423e+00 +6.157637594e+02 +6.157637594e+02 -1.9251e+00 -4.8866e-01 -2.6043e+00 -9.4387e-01 -2.3708e+00 +1.9843e+00 -2.4521e-01 +8.1602e-01 +2.4374e+00 -2.0089e+00 +2.1907e+00 +1.4485e+00 +1.0162e+00 +7.4840e-01 -2.4147e+00 +9.1661e-01 -2.3988e+00 +2.0201e+00 -2.0305e+00 +2.1188e+00
67101 +9.752903218e-01 +9.752903218e-01 +6.151652903e+02 +6.151652903e+02 -2.1183e+00 -3.4030e-01 +6.3072e-01 -2.7325e+00 -1.8924e+00 +2.2325e+00 +8.5266e-01 +2.4544e+00 +2.0309e+00 -2.0991e+00 +2.0877e+00 +2.1565e+00 +1.9817e+00 +4.8323e-01 -9.8036e-01 +2.3587e+00 -2.0662e+00 +2.1664e+00 -9.0962e-01 +2.3576e+00
126603 +6.291037007e-01 +6.291037007e-01 +6.148191037e+02 +6.148191037e+02 -2.0767e+00 -2.0952e+00 +2.7631e-01 -1.8007e+00 -2.1474e+00 +1.3708e+00 +2.2656e+00 +2.0608e+00 +2.1020e+00 -3.4312e-02 +2.6109e+00 +1.4110e+00 +2.3049e+00 +2.0589e+00 -2.1317e+00 +2.0574e+00 -2.1054e+00 +2.1155e+00 -2.0868e+00 +2.1081e+00
227903 +3.562169966e-01 +3.562169966e-01 +6.145462170e+02 +6.145462170e+02 -2.1161e+00 -2.1154e+00 -2.0477e+00 -2.1227e+00 -2.0809e+00 +1.2691e+00 +2.3118e+00 +2.0568e+00 +2.1013e+00 -2.0809e+00 +2.1193e+00 +2.0773e+00 +2.0984e+00 +4.4555e-01 -2.4985e+00 +2.0252e+00 -2.1324e+00 +7.7574e-01 -1.2180e+00 +2.3356e+00
625202 +2.300336449e-01 +2.300336449e-01 +6.144200336e+02 +6.144200336e+02 -2.1052e+00 -2.1037e+00 -2.1064e+00 -2.1102e+00 -2.0943e+00 +1.3062e+00 +2.3014e+00 +2.0545e+00 +2.1149e+00 -2.1041e+00 +2.0979e+00 +2.1106e+00 +2.1067e+00 +4.5398e-01 -2.5155e+00 +2.0025e+00 -2.1321e+00 +2.1044e+00 -8.8473e-01 +2.4095e+00
765803 +1.177274876e-01 +1.177274876e-01 +6.143077275e+02 +6.143077275e+02 -2.1059e+00 -2.0986e+00 -2.0895e+00 -2.1047e+00 -2.0355e+00 +2.1146e+00 +2.0513e+00 +2.1165e+00 +2.1037e+00 -2.1041e+00 +2.0722e+00 +2.0803e+00 +2.0936e+00 +2.1196e+00 -2.1016e+00 +2.1051e+00 -2.1061e+00 +2.1039e+00 -8.9294e-01 +2.4070e+00
777101 +9.801742546e-02 +9.801742546e-02 +6.142880174e+02 +6.142880174e+02 -2.1057e+00 -2.1022e+00 -2.1004e+00 -2.1047e+00 -2.0466e+00 +2.1146e+00 +2.1181e+00 +2.1165e+00 +2.1037e+00 -2.1059e+00 +2.0747e+00 +2.0803e+00 +2.0945e+00 +2.1196e+00 -2.1016e+00 +2.1051e+00 -2.1061e+00 +2.1039e+00 -8.9294e-01 +2.4070e+00
826002 +6.213406146e-02 +6.213406146e-02 +6.142521341e+02 +6.142521341e+02 -2.1052e+00 -2.1056e+00 -2.1015e+00 -2.1047e+00 -2.1105e+00 +2.1172e+00 +2.0992e+00 +2.1142e+00 +2.1037e+00 -2.1054e+00 +2.1039e+00 +2.1086e+00 +2.0945e+00 +2.1097e+00 -2.1016e+00 +2.1051e+00 -2.1057e+00 +2.1039e+00 -8.8751e-01 +2.4071e+00
% function evaluation | noise-free fitness - Fopt (1.136300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.138612379e+05 +2.138612379e+05 +2.139748679e+05 +2.139748679e+05 +4.5705e+00 -5.5508e-02 +4.7931e+00 -1.7595e+00 -6.3753e-01 -3.2787e+00 -9.9053e-01 +2.5206e+00 -3.6210e+00 -1.2805e+00 +3.6337e+00 +4.5909e+00 +3.4088e+00 -3.3518e+00 +3.5964e+00 -3.8453e+00 +2.0440e+00 -4.6205e+00 -1.9689e+00 +3.1703e+00
4 +9.018428903e+04 +9.018428903e+04 +9.029791903e+04 +9.029791903e+04 +3.3892e+00 -2.2390e+00 -4.6153e+00 +1.7894e+00 -2.0946e+00 +5.8575e-01 -1.9133e+00 -2.4957e+00 -1.2932e+00 -2.6516e+00 -2.1450e+00 +3.5153e+00 +4.7263e-01 +2.1567e+00 -1.2156e+00 +1.4095e+00 +4.9190e+00 +1.7655e+00 -2.5461e-01 +1.5188e+00
39 +3.805885656e+04 +3.805885656e+04 +3.817248656e+04 +3.817248656e+04 +2.0112e+00 +1.6267e+00 +1.4557e+00 -1.0915e+00 +2.7094e+00 +1.1235e+00 -1.2520e+00 -9.1782e-01 -9.6692e-01 +3.8564e+00 -2.2345e+00 -1.1528e+00 +9.4009e-01 +8.0675e-01 -2.1837e-01 +1.1090e+00 -2.8126e+00 -1.7273e+00 +8.7268e-01 -1.6248e+00
302 +4.969267122e+03 +4.969267122e+03 +5.082897122e+03 +5.082897122e+03 +2.0112e+00 +1.7126e+00 +1.4557e+00 -9.7716e-01 +2.1363e+00 -1.0930e+00 -1.2520e+00 -9.1782e-01 -9.6692e-01 +4.1913e-01 -2.2345e+00 -1.1528e+00 +9.4009e-01 +2.0277e+00 -2.1837e-01 +1.1090e+00 +2.9051e+00 +4.5246e-01 +8.7268e-01 -1.6248e+00
1002 +9.533710402e+02 +9.533710402e+02 +1.067001040e+03 +1.067001040e+03 +2.0112e+00 +1.7126e+00 +1.4557e+00 -9.7716e-01 +2.3549e-02 +7.6025e-01 -1.2520e+00 -9.1782e-01 +1.1169e-01 -3.4395e-01 -2.2831e+00 +6.4387e-01 +5.3687e-01 +2.2490e+00 -2.1837e-01 +1.1090e+00 +1.4186e+00 -9.9088e-01 +4.5068e-01 -1.0215e+00
1601 +3.099277909e+01 +3.099277909e+01 +1.446227791e+02 +1.446227791e+02 +2.1546e-01 -1.0128e+00 -1.1535e+00 +9.0780e-01 -1.0392e+00 -2.3128e-01 -3.1185e+00 -2.9168e-01 -4.0507e-01 +3.5052e-01 -2.5819e+00 +1.4674e-01 +2.9906e-01 +2.0853e+00 +2.1880e+00 +1.7254e+00 +1.1884e+00 -1.9113e+00 +9.6596e-01 -2.3300e+00
2202 +3.692454799e+00 +3.692454799e+00 +1.173224548e+02 +1.173224548e+02 +8.1043e-01 +4.0171e-01 -4.6628e-02 -2.4751e+00 -1.4102e+00 -3.0917e-01 -1.6397e+00 -4.3216e-01 -1.5742e+00 +2.9882e-01 -2.7304e+00 +1.0065e+00 +1.3181e+00 +1.1799e+00 +8.6173e-01 +8.9228e-01 +1.0362e+00 -2.5168e+00 +2.0275e+00 -2.0828e+00
9839 +2.503634823e+00 +2.503634823e+00 +1.161336348e+02 +1.161336348e+02 -1.2990e-01 -7.5667e-01 +2.5367e-01 -3.0798e-01 -6.4092e-01 +4.1714e-01 -2.5168e+00 +1.9329e+00 -2.1578e+00 +2.1642e+00 -1.8789e+00 +1.6821e+00 +1.3609e+00 +1.0332e+00 +1.8489e+00 +2.2448e+00 +1.3750e+00 -2.2828e+00 +1.7124e+00 -2.1260e+00
26004 +1.377496405e+00 +1.377496405e+00 +1.150074964e+02 +1.150074964e+02 +2.0089e+00 +2.2275e+00 +2.0250e+00 -2.1616e+00 -2.1138e+00 +2.2606e+00 -1.3131e+00 +2.2835e+00 -2.0459e+00 +1.0752e-01 -2.5876e+00 +1.4344e+00 +1.7443e+00 +1.6936e+00 +1.8113e+00 +1.7120e+00 +8.3928e-01 -2.4512e+00 +1.2363e+00 -2.2679e+00
48601 +9.676760095e-01 +9.676760095e-01 +1.145976760e+02 +1.145976760e+02 +2.1302e+00 +2.0203e+00 +2.0785e+00 -2.2079e+00 -2.1148e+00 +2.2533e+00 -2.6142e-01 +2.4799e+00 -2.0728e+00 +2.0960e+00 -6.1289e-02 +1.1513e+00 +6.6276e-01 +8.6068e-01 +2.4312e+00 +2.0697e+00 +2.1569e+00 -2.0895e+00 +2.1054e+00 -2.1254e+00
69601 +5.428512439e-01 +5.428512439e-01 +1.141728512e+02 +1.141728512e+02 +2.1215e+00 +2.0325e+00 +2.1112e+00 -2.0983e+00 -2.1100e+00 +2.0371e+00 -2.0683e+00 -2.0375e-01 -4.2997e-01 +2.5873e+00 -2.0149e+00 +2.1897e+00 +2.0991e+00 +1.6050e+00 +2.1483e+00 +2.1492e+00 +2.0647e+00 -2.1098e+00 +2.1221e+00 -2.1280e+00
98001 +3.879656132e-01 +3.879656132e-01 +1.140179656e+02 +1.140179656e+02 +2.1165e+00 +2.1070e+00 +2.1112e+00 -2.1004e+00 -2.1100e+00 +2.1703e+00 -2.0683e+00 -2.6414e-01 -4.8617e-01 +2.4654e+00 -2.0149e+00 +2.1659e+00 +2.0907e+00 +1.6283e+00 +2.1483e+00 +2.1138e+00 +2.0647e+00 -2.1098e+00 +2.1031e+00 -2.1025e+00
156001 +2.449522409e-01 +2.449522409e-01 +1.138749522e+02 +1.138749522e+02 +2.1052e+00 +2.1008e+00 +2.1112e+00 -2.1004e+00 -2.1100e+00 +2.1174e+00 -2.0895e+00 -2.8891e-01 -4.8617e-01 +2.5147e+00 -2.0164e+00 +2.1166e+00 +2.0907e+00 +1.6208e+00 +2.2285e+00 +2.0694e+00 +2.1163e+00 -2.0883e+00 +2.1031e+00 -2.1041e+00
297901 +1.507250990e-01 +1.507250990e-01 +1.137807251e+02 +1.137807251e+02 +2.1074e+00 +2.0965e+00 +2.1358e+00 -2.0958e+00 -2.1173e+00 +1.2570e+00 -2.3315e+00 +2.0194e+00 -2.1269e+00 +2.0714e+00 -2.1111e+00 +2.0923e+00 +2.1078e+00 +2.1037e+00 +2.1000e+00 +2.1164e+00 +2.0995e+00 -2.1291e+00 +2.0875e+00 -2.1185e+00
578401 +9.029722851e-02 +9.029722851e-02 +1.137202972e+02 +1.137202972e+02 +2.1048e+00 +2.1050e+00 +2.1047e+00 -2.1050e+00 -2.1036e+00 +2.1076e+00 -2.0933e+00 +2.1156e+00 -1.9903e+00 +2.1548e+00 -2.1031e+00 +2.0898e+00 +2.1073e+00 +2.0951e+00 +2.0995e+00 +2.0928e+00 +2.1167e+00 -2.1025e+00 +2.1048e+00 -2.1049e+00
580501 +3.968841881e-02 +3.968841881e-02 +1.136696884e+02 +1.136696884e+02 +2.1048e+00 +2.1011e+00 +2.1048e+00 -2.1050e+00 -2.1036e+00 +2.1076e+00 -2.0933e+00 +2.1156e+00 -2.0410e+00 +2.1548e+00 -2.1031e+00 +2.0898e+00 +2.1073e+00 +2.0951e+00 +2.1136e+00 +2.0985e+00 +2.1122e+00 -2.1025e+00 +2.1048e+00 -2.1049e+00
593301 +2.243320466e-02 +2.243320466e-02 +1.136524332e+02 +1.136524332e+02 +2.1052e+00 +2.1027e+00 +2.1048e+00 -2.1050e+00 -2.1036e+00 +2.1076e+00 -2.0959e+00 +2.1156e+00 -2.0760e+00 +2.1548e+00 -2.1031e+00 +2.0956e+00 +2.1110e+00 +2.0951e+00 +2.1095e+00 +2.0985e+00 +2.1066e+00 -2.1025e+00 +2.1048e+00 -2.1049e+00
618301 +9.417889166e-03 +9.417889166e-03 +1.136394179e+02 +1.136394179e+02 +2.1052e+00 +2.1038e+00 +2.1048e+00 -2.1050e+00 -2.1036e+00 +2.1076e+00 -2.0959e+00 +2.1156e+00 -2.0763e+00 +2.0961e+00 -2.1031e+00 +2.0956e+00 +2.1105e+00 +2.0951e+00 +2.1095e+00 +2.1067e+00 +2.1066e+00 -2.1053e+00 +2.1048e+00 -2.1048e+00
637301 +3.620706495e-03 +3.620706495e-03 +1.136336207e+02 +1.136336207e+02 +2.1051e+00 +2.1049e+00 +2.1049e+00 -2.1050e+00 -2.1036e+00 +2.1076e+00 -2.0989e+00 +2.1156e+00 -2.1026e+00 +2.0961e+00 -2.1031e+00 +2.0956e+00 +2.1105e+00 +2.0951e+00 +2.1095e+00 +2.1067e+00 +2.1066e+00 -2.1047e+00 +2.1048e+00 -2.1048e+00
691801 +1.963007470e-03 +1.963007470e-03 +1.136319630e+02 +1.136319630e+02 +2.1049e+00 +2.1048e+00 +2.1048e+00 -2.1050e+00 -2.1040e+00 +2.1049e+00 -2.1030e+00 +2.1005e+00 -2.1078e+00 +2.0961e+00 -2.1058e+00 +2.0956e+00 +2.1105e+00 +2.0996e+00 +2.1087e+00 +2.1067e+00 +2.1037e+00 -2.1047e+00 +2.1048e+00 -2.1048e+00
725701 +1.396788222e-03 +1.396788222e-03 +1.136313968e+02 +1.136313968e+02 +2.1049e+00 +2.1048e+00 +2.1048e+00 -2.1050e+00 -2.1047e+00 +2.1057e+00 -2.1030e+00 +2.1005e+00 -2.1078e+00 +2.1017e+00 -2.1058e+00 +2.0956e+00 +2.1105e+00 +2.0996e+00 +2.1043e+00 +2.1067e+00 +2.1037e+00 -2.1047e+00 +2.1048e+00 -2.1048e+00
799201 +6.382626899e-04 +6.382626899e-04 +1.136306383e+02 +1.136306383e+02 +2.1048e+00 +2.1048e+00 +2.1048e+00 -2.1050e+00 -2.1046e+00 +2.1057e+00 -2.1033e+00 +2.1047e+00 -2.1078e+00 +2.1027e+00 -2.1058e+00 +2.1024e+00 +2.1105e+00 +2.0996e+00 +2.1058e+00 +2.1035e+00 +2.1037e+00 -2.1047e+00 +2.1048e+00 -2.1048e+00
805501 +5.041341409e-04 +5.041341409e-04 +1.136305041e+02 +1.136305041e+02 +2.1048e+00 +2.1049e+00 +2.1048e+00 -2.1050e+00 -2.1046e+00 +2.1057e+00 -2.1033e+00 +2.1047e+00 -2.1078e+00 +2.1027e+00 -2.1058e+00 +2.1024e+00 +2.1105e+00 +2.1016e+00 +2.1058e+00 +2.1035e+00 +2.1037e+00 -2.1047e+00 +2.1048e+00 -2.1048e+00
850501 +1.955693932e-04 +1.955693932e-04 +1.136301956e+02 +1.136301956e+02 +2.1048e+00 +2.1049e+00 +2.1048e+00 -2.1050e+00 -2.1046e+00 +2.1057e+00 -2.1033e+00 +2.1047e+00 -2.1032e+00 +2.1046e+00 -2.1058e+00 +2.1024e+00 +2.1043e+00 +2.1035e+00 +2.1058e+00 +2.1035e+00 +2.1037e+00 -2.1047e+00 +2.1048e+00 -2.1048e+00
861101 +1.527715229e-04 +1.527715229e-04 +1.136301528e+02 +1.136301528e+02 +2.1048e+00 +2.1045e+00 +2.1063e+00 -2.1050e+00 -2.1046e+00 +2.1057e+00 -2.1033e+00 +2.1047e+00 -2.1032e+00 +2.1046e+00 -2.1058e+00 +2.1024e+00 +2.1043e+00 +2.1035e+00 +2.1058e+00 +2.1042e+00 +2.1046e+00 -2.1047e+00 +2.1048e+00 -2.1048e+00
% function evaluation | noise-free fitness - Fopt (8.855000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.978518769e+05 +2.978518769e+05 +2.979404269e+05 +2.979404269e+05 +1.3306e+00 -3.4960e+00 +4.4022e+00 +4.3721e+00 +3.8718e+00 +2.2370e+00 +2.1305e+00 -3.2641e+00 -2.5086e+00 +4.8013e+00 +3.5220e+00 +2.5626e+00 -3.6839e-01 -1.3551e+00 -7.0453e-01 +4.6038e+00 +1.1227e+00 -3.3932e-01 +2.9018e+00 +2.4993e+00
2 +7.225464311e+04 +7.225464311e+04 +7.234319311e+04 +7.234319311e+04 -3.6815e+00 +4.2453e-01 +2.4344e+00 +7.9627e-01 +7.4691e-01 +4.6444e+00 +4.7051e-01 -4.7804e+00 -6.9894e-01 -1.6236e+00 -6.6154e-01 +9.5017e-01 +4.0100e-01 -1.2271e+00 +1.7903e+00 -7.6175e-01 +4.6588e+00 -2.7429e+00 -2.3207e-01 +1.0243e+00
9 +5.159857762e+04 +5.159857762e+04 +5.168712762e+04 +5.168712762e+04 +1.8462e+00 +4.4821e+00 -3.2564e+00 +3.4490e+00 +3.6709e+00 +1.7937e+00 -4.4349e+00 +3.0142e+00 +4.6043e+00 -3.6367e+00 +2.2796e+00 -1.0264e+00 +1.1574e+00 -1.6177e+00 +7.4337e-01 -1.4185e+00 +2.5585e+00 -1.3731e+00 -3.7443e+00 -2.2899e+00
113 +3.332707790e+04 +3.332707790e+04 +3.341562790e+04 +3.341562790e+04 +3.6958e+00 -3.1166e+00 +8.5277e-01 +1.8829e+00 +4.4851e+00 -2.0730e+00 -3.4667e+00 +3.8681e-01 +5.9889e-02 -2.7498e+00 -1.3803e+00 +3.9657e-01 -2.4032e+00 -8.0182e-01 +3.0776e+00 +2.1886e+00 +1.2048e+00 -2.8568e+00 -3.9716e+00 -1.6034e+00
211 +2.435293399e+04 +2.435293399e+04 +2.444148399e+04 +2.444148399e+04 -7.7010e-02 +4.2453e-01 +2.4344e+00 +7.9627e-01 +1.4829e+00 +9.5647e-01 +4.7051e-01 -2.1883e+00 -6.9894e-01 -1.8542e+00 -6.6154e-01 +9.5017e-01 +4.0100e-01 -1.2271e+00 +3.6125e+00 +7.5424e-01 +4.6588e+00 -2.7429e+00 -2.3207e-01 -1.1760e+00
440 +1.370237365e+04 +1.370237365e+04 +1.379092365e+04 +1.379092365e+04 -1.6722e+00 +3.1260e+00 +2.2792e+00 +6.4431e-01 -1.0439e+00 +1.7898e+00 +2.4045e+00 -9.4886e-01 -2.4916e+00 +5.6611e-01 +6.6850e-01 +1.1914e+00 -3.6987e+00 +8.6203e-01 +1.0013e+00 +8.1044e-02 +3.0885e+00 -2.0699e+00 -2.4519e+00 +1.3716e-01
503 +7.280001232e+03 +7.280001232e+03 +7.368551232e+03 +7.368551232e+03 +1.1919e+00 +4.7191e+00 +1.4632e+00 +1.5727e+00 +8.9713e-01 -8.5673e-01 -3.5541e+00 +2.7287e+00 -1.0701e+00 +8.8127e-01 -3.6511e+00 -1.2747e+00 -3.1489e-01 +1.8539e+00 -4.3826e-01 -1.2472e+00 +2.7282e+00 +5.7886e-01 -1.3536e+00 -2.2198e+00
702 +5.123890157e+03 +5.123890157e+03 +5.212440157e+03 +5.212440157e+03 +2.5241e+00 +9.8150e-01 +2.1411e+00 -8.3910e-01 -1.2949e-01 -8.8209e-01 -1.2298e-01 -1.6005e+00 -3.6874e+00 -1.2774e+00 -3.6634e+00 +1.6037e+00 -2.0929e+00 +1.6047e+00 +1.7895e+00 -9.2519e-01 +1.5376e+00 -3.1615e+00 -2.4649e-01 -1.3770e+00
902 +2.595541160e+03 +2.595541160e+03 +2.684091160e+03 +2.684091160e+03 +3.5534e+00 +1.8231e+00 -2.1091e+00 +4.1521e-01 +2.4648e-01 +1.0742e+00 -1.5768e+00 -3.2938e-01 +1.0763e+00 +9.8563e-02 -2.3318e+00 -5.0606e-01 -2.6421e+00 +2.8475e+00 +2.0431e+00 -1.6963e+00 +1.9502e+00 -6.4194e-01 -1.8988e+00 -1.1987e+00
1106 +2.291409931e+03 +2.291409931e+03 +2.379959931e+03 +2.379959931e+03 +1.1296e+00 +3.8677e+00 +9.2396e-01 +4.1713e+00 +1.7871e+00 -4.7265e-01 -8.9976e-01 +2.8164e+00 -2.3484e+00 -2.6165e+00 -2.5950e+00 +2.1515e+00 -1.4091e+00 +2.1212e+00 +3.4201e-01 -1.3645e+00 +1.5713e+00 -7.5280e-01 -2.9601e+00 -1.1635e+00
1338 +1.071527549e+03 +1.071527549e+03 +1.160077549e+03 +1.160077549e+03 -6.2818e-02 +1.2345e+00 -6.0728e-01 -2.4211e-01 +1.2599e+00 -2.3873e-01 -2.7221e-01 +3.5610e-01 -3.3629e+00 +7.3062e-01 -3.1577e+00 -7.0261e-01 -4.7158e-01 +3.1904e+00 +1.3826e+00 -1.3409e+00 +1.1709e+00 -4.7879e-01 -1.1133e+00 -1.8879e+00
1403 +9.190007019e+02 +9.190007019e+02 +1.007550702e+03 +1.007550702e+03 +1.9167e-01 +1.5797e+00 +1.0728e+00 +8.0357e-01 +1.0820e+00 -1.0859e+00 -3.6059e+00 -1.4962e+00 -1.2736e+00 -9.4344e-01 -1.1334e+00 +8.9887e-01 -2.8275e+00 -1.9589e-01 +2.6378e+00 -1.1524e+00 +2.3147e+00 -1.5296e+00 -1.9293e+00 -1.9075e+00
1530 +1.681253638e+02 +1.681253638e+02 +2.566753638e+02 +2.566753638e+02 +7.0326e-01 +8.0089e-01 +1.7723e+00 +3.0389e+00 -5.0733e-01 -1.4574e+00 -1.7343e+00 +9.5817e-01 -1.6322e+00 -1.7101e+00 -2.3915e+00 +1.4197e+00 -1.9187e+00 +2.2548e+00 +1.0459e+00 -1.1316e+00 +1.1139e+00 -7.5074e-01 -8.5105e-01 -2.2641e+00
1620 +1.273511143e+02 +1.273511143e+02 +2.159011143e+02 +2.159011143e+02 +5.1722e-01 +5.8840e-01 +1.2273e+00 -7.9623e-01 -7.7356e-01 -1.5583e+00 -2.1895e+00 -1.2381e+00 -3.3643e+00 -7.7129e-01 -1.2207e+00 +1.8638e+00 -1.1544e+00 +1.6484e+00 +1.1852e+00 -2.1021e+00 +7.0548e-01 -1.4887e+00 -1.1317e+00 -2.1505e+00
1702 +6.090213174e+01 +6.090213174e+01 +1.494521317e+02 +1.494521317e+02 +7.0326e-01 +8.0089e-01 +1.1018e+00 +2.1675e+00 +2.9007e-01 -1.6740e+00 -2.5024e+00 +9.5817e-01 +4.9577e-01 -1.3806e+00 -2.3915e+00 +1.4197e+00 -2.6444e+00 +1.5409e+00 +1.0459e+00 -1.1316e+00 +1.1139e+00 -1.0994e+00 -8.5105e-01 -1.8041e+00
1801 +2.437559714e+01 +2.437559714e+01 +1.129255971e+02 +1.129255971e+02 +1.0361e-01 +9.8005e-01 +7.5499e-01 +2.1675e+00 +2.9007e-01 -1.6740e+00 -2.6429e+00 +9.5817e-01 -2.0043e+00 -1.3806e+00 -2.1426e+00 +1.4197e+00 -1.7505e+00 +1.5409e+00 +1.0459e+00 -1.1316e+00 +1.1139e+00 -1.0994e+00 -1.1998e+00 -1.2890e+00
1901 +4.311577868e+00 +4.311577868e+00 +9.286157787e+01 +9.286157787e+01 +1.0361e-01 +9.8005e-01 -1.1001e+00 +2.1675e+00 +5.7000e-01 -1.6740e+00 -1.7202e+00 +1.0416e+00 -2.0043e+00 -1.7653e+00 -2.2688e+00 +1.4197e+00 -1.7505e+00 +8.5852e-01 +1.0459e+00 -1.1316e+00 +1.1139e+00 -1.0994e+00 -1.2780e+00 -1.9839e+00
2423 +3.887011649e+00 +3.887011649e+00 +9.243701165e+01 +9.243701165e+01 +5.8848e-01 +1.7926e+00 +3.7718e-01 -3.6639e-01 +7.6785e-01 -1.7904e+00 -8.0862e-01 +3.7182e-02 -2.8571e+00 -4.4090e-01 -5.3798e-01 +3.9541e-01 -2.6319e+00 +5.3089e-01 +1.1975e+00 -1.4834e+00 +9.5732e-01 -1.0688e+00 -1.2825e+00 -1.8034e+00
7101 +2.498909197e+00 +2.498909197e+00 +9.104890920e+01 +9.104890920e+01 +1.6864e+00 +3.0865e+00 +2.1104e+00 +1.2129e+00 +2.2852e+00 -1.2039e+00 -1.6176e+00 +1.5462e+00 -1.6533e+00 -2.2431e+00 -2.1001e+00 +1.7282e-01 -1.0242e+00 +7.1426e-01 +1.3929e+00 -1.4843e+00 +1.5538e+00 -9.6296e-01 -1.4018e+00 -1.4266e+00
23601 +1.555628402e+00 +1.555628402e+00 +9.010562840e+01 +9.010562840e+01 +1.4860e+00 +2.9752e+00 +1.9780e+00 +1.9565e+00 +2.1792e+00 +5.6827e-01 -1.4461e+00 +1.5007e+00 -2.2714e+00 -1.4188e+00 -3.3536e-01 +1.1297e+00 -1.8125e+00 +2.1609e+00 +1.5964e+00 -7.5583e-01 +1.8042e+00 -2.1672e+00 -8.8026e-01 -1.2518e+00
